2:00:00,3:00:00,7/8/2011,Miami Ink,Garver's Ultimatum,,1:00
3:00:00,3:30:00,7/8/2011,Cristina's Court,Beckman v Patton,,0:30
3:30:00,4:00:00,7/8/2011,Cristina's Court,Coker v Falcolnberg,,0:30
4:00:00,4:30:00,7/8/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/8/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/8/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/8/2011,Paid Program,,,0:30
6:00:00,6:30:00,7/9/2011,Paid Program,,,0:30
6:30:00,7:00:00,7/9/2011,Paid Program,,,0:30
7:00:00,7:30:00,7/9/2011,Paid Program,,,0:30
7:30:00,8:00:00,7/9/2011,Paid Program,,,0:30
8:00:00,9:00:00,7/9/2011,Miami Ink,Kat: A Fish Out of Water,,1:00
9:00:00,10:00:00,7/9/2011,Miami Ink,Ami's Bad Side,,1:00
10:00:00,11:00:00,7/9/2011,Prison Break,Deal or No Deal,"As the gang deals with Dobn't betrayal, Linc is daptured and Don forces Gretchen to help him find a new buyer for Scylla.",1:00
11:00:00,12:00:00,7/9/2011,Prison Break,Just Business,"There is a deadly tug of war over Schyyla.  T-Bag, holding Gretchen'ws family hostage, has a hard decision to make, and Michael falls into Company hands.",1:00
12:00:00,13:00:00,7/9/2011,Prison Break,Going Under,"Michael enters surgery.  Linc and Sucre try to retrieve Scylla before Self and Gretchen can sell it, and Michael realizes something about Scylla's true nature.",1:00
13:00:00,14:00:00,7/9/2011,Prison Break,Deal or No Deal,"As the gang deals with Dobn't betrayal, Linc is daptured and Don forces Gretchen to help him find a new buyer for Scylla.",1:00
14:00:00,15:00:00,7/9/2011,Prison Break,Just Business,"There is a deadly tug of war over Schyyla.  T-Bag, holding Gretchen'ws family hostage, has a hard decision to make, and Michael falls into Company hands.",1:00
15:00:00,16:00:00,7/9/2011,Prison Break,Going Under,"Michael enters surgery.  Linc and Sucre try to retrieve Scylla before Self and Gretchen can sell it, and Michael realizes something about Scylla's true nature.",1:00
16:00:00,17:00:00,7/9/2011,Miami Ink,Kat: A Fish Out of Water,,1:00
17:00:00,18:00:00,7/9/2011,Miami Ink,Ami's Bad Side,,1:00
18:00:00,18:30:00,7/9/2011,Adrenalina,California Speed,"Who is the better driver, Pablo or Zalman? Thanks to Scion Racing the guys spend an entire day at the track with pro drivers drifting, gymkhana, drag racing and limo rides, and that's just a warm up! On top of all that, the guys do a 10 mile hike just to go bungee jumping off the Bridge to Nowhere.",0:30
18:30:00,19:00:00,7/9/2011,Adrenalina,Xtreme Sports Camp,"What happens when Pablo and Zalman visit the epicenter of action sports training? The guys meet up with pro-Latin BMX'r Jorge Jovel to discover Camp Woodward and see how the top pros prepare for the biggest events.  Not only do we see amazing freestyle action with Keith Schmidt, but Pablo attempts a backflip on a BMX bike!!!!",0:30
19:00:00,20:00:00,7/9/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
20:00:00,20:30:00,7/9/2011,In Living Color,The Wrath of Farrakhan,,0:30
20:30:00,21:00:00,7/9/2011,In Living Color,Transitions,,0:30
21:00:00,22:00:00,7/9/2011,Pastport,Venezuela,,1:00
22:00:00,23:00:00,7/9/2011,Pastport,Cuba,,1:00
23:00:00,23:30:00,7/9/2011,In Living Color,The Wrath of Farrakhan,,0:30
23:30:00,0:00:00,7/9/2011,In Living Color,Transitions,,0:30
0:00:00,1:00:00,7/9/2011,Pastport,Venezuela,,1:00
1:00:00,2:00:00,7/9/2011,Pastport,Cuba,,1:00
2:00:00,3:00:00,7/9/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
3:00:00,3:30:00,7/9/2011,Cristina's Court,Firtha v Baker,,0:30
3:30:00,4:00:00,7/9/2011,Cristina's Court,Bray v Carlisle,,0:30
4:00:00,4:30:00,7/9/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/9/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/9/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/9/2011,Paid Program,,,0:30
6:00:00,6:30:00,7/10/2011,Paid Program,,,0:30
6:30:00,7:00:00,7/10/2011,Paid Program,,,0:30
7:00:00,7:30:00,7/10/2011,Paid Program,,,0:30
7:30:00,8:00:00,7/10/2011,Paid Program,,,0:30
8:00:00,8:30:00,7/10/2011,Cristina's Court,Williams v Carter,,0:30
8:30:00,9:00:00,7/10/2011,Cristina's Court,Neel v Fike,,0:30
9:00:00,10:00:00,7/10/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
10:00:00,11:00:00,7/10/2011,Prison Break,The Sunshine State,"Linc, Self, Gretchn and ToBag to to Florida to retrieve Scylla.  Michael, held captive by the company, learns something startling about his mother.",1:00
11:00:00,12:00:00,7/10/2011,Prison Break,The Mother Load,"The Company pits Lincoln, Mahone, T-Bag and Don Self against Michael and Sara in a race to retrieve Scylla and all roads seem to lead to Michael and Linc's mother.",1:00
12:00:00,13:00:00,7/10/2011,Prison Break,VS.,Michael and Linc square off over Scylla as Christina orders a kill shot and sets her plan in motion.  T-Bag causes a scene at the Indian Embassy and Sarah receives some unexpected news.,1:00
13:00:00,14:00:00,7/10/2011,Prison Break,The Sunshine State,"Linc, Self, Gretchn and ToBag to to Florida to retrieve Scylla.  Michael, held captive by the company, learns something startling about his mother.",1:00
14:00:00,15:00:00,7/10/2011,Prison Break,The Mother Load,"The Company pits Lincoln, Mahone, T-Bag and Don Self against Michael and Sara in a race to retrieve Scylla and all roads seem to lead to Michael and Linc's mother.",1:00
15:00:00,16:00:00,7/10/2011,Prison Break,VS.,Michael and Linc square off over Scylla as Christina orders a kill shot and sets her plan in motion.  T-Bag causes a scene at the Indian Embassy and Sarah receives some unexpected news.,1:00
16:00:00,16:30:00,7/10/2011,Latino 101,Fears & Phobias,"Forget the Saw movies, if you want to really get scared check out this episode.  Whether it’s El Chupacabra, la LLorana, or prison (Hell, no! We won’t go!)... LATINO 101 uncovers what scares the heck out of Latinos.",0:30
16:30:00,17:00:00,7/10/2011,Latino 101,Advanced Studies,"Ready for some advanced lessons? We’re exploring the historical Latino facts no one seems to remember, WTF is up with Arizona today, and future predictions of Lowriders in space!  Discover where we’ve been, where we are and where we think we’ll be.",0:30
17:00:00,18:00:00,7/10/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
18:00:00,20:00:00,7/10/2011,nuvo TV Cinema:,El Mariachi,A traveling mariachi is mistaken for a murderous criminal and must hide from a gang bent on killing him.,2:00
20:00:00,20:30:00,7/10/2011,In Living Color,A Date with Grace Jones,,0:30
20:30:00,21:00:00,7/10/2011,In Living Color,Jheri's Kids,,0:30
21:00:00,23:00:00,7/10/2011,nuvo TV Cinema:,El Mariachi,A traveling mariachi is mistaken for a murderous criminal and must hide from a gang bent on killing him.,2:00
23:00:00,23:30:00,7/10/2011,In Living Color,A Date with Grace Jones,,0:30
23:30:00,0:00:00,7/10/2011,In Living Color,Jheri's Kids,,0:30
0:00:00,2:00:00,7/10/2011,nuvo TV Cinema:,El Mariachi,A traveling mariachi is mistaken for a murderous criminal and must hide from a gang bent on killing him.,2:00
2:00:00,3:00:00,7/10/2011,Operation Osmin,Joe,"The most psychotic trainer in the world is coming to television!  Watch as 10 men and women spend 30 days under his complete control. He will literally scare the weight off of his new clients.  He’s not your friend, he’s your trainer!",1:00
3:00:00,3:30:00,7/10/2011,Cristina's Court,Williams v Carter,,0:30
3:30:00,4:00:00,7/10/2011,Cristina's Court,Neel v Fike,,0:30
4:00:00,4:30:00,7/10/2011,Paid Program,,,0:30
4:30:00,5:00:00,7/10/2011,Paid Program,,,0:30
5:00:00,5:30:00,7/10/2011,Paid Program,,,0:30
5:30:00,6:00:00,7/10/2011,Paid Program,,,0:30
